parameter,lot_id,date,Owner
RMC_1_0.5-Res10u_LT,A2DYN,2022-08-15,Device
RMC_1_1-Res10u_LT,A2DYN,2022-08-15,Device
RMP_0.5_0.5-Res10u_LT,A2DYN,2022-08-15,Device
RMP_1_0.5-Res10u_LT,A2DYN,2022-08-15,Device
RMP_1_1-Res10u_LT,A2DYN,2022-08-15,Device
CAP_P_LVT_20_200_280_LB_20400_Ij_LT,A2DYN,2022-08-15,Device
EGP100GC_16FET~Vtsat_100n_LT,A2DYN,2022-08-15,FEOLMOL_HOL
EGP1003FGC_16FET~Vtsat_100n_LT,A2DYN,2022-08-15,FEOLMOL_HOL
UN_PBTI_PID_6X_08_SHIFT1_LT,A2BZZ,2022-07-30,REL
H4_BEOLCAP_lateral_C0_LT,A2BZZ,2022-07-28,BEOL
H4_BEOLCAP_total_C0_LT,A2BZZ,2022-07-28,BEOL
METAL_KELVIN_H4_LT,A2BZZ,2022-07-28,BEOL
WireRes_H4_3W3S_Res_LT,A2BZZ,2022-07-28,BEOL
ROSL9TPPG~Freq_090_LT,A2BZZ,2022-07-28,Device
VR_RP_27_20_8_54_Vbd_i0_LT,A2BZZ,2022-07-28,REL
VR_RP_27_20_8_54_Vbd_i1_LT,A2BZZ,2022-07-28,REL
VR_RP_27_20_8_54_Vbd_lk1_LT,A2BZZ,2022-07-28,REL
CMBSRP_H4_V_DUT3_RES_LT,A2BZZ,2022-07-28,BEOL
CMBSRP_H4_V_DUT2_RES_LT,A2BZZ,2022-07-28,BEOL
CMBSRP_H4_V_DUT1_RES_LT,A2BZZ,2022-07-28,BEOL
Toxgl_P_type_RVT_3_8_60_MDB_54000_1V_LT,A2BZZ,2022-07-28,Device
QMETAL_D8_LKG~Lk_LT,A2AC5,2022-07-23,REL
EP_HCI_stress_ileak_IG_LT,A2AC5,2022-07-23,REL
H1_BEOLCAP_lateral_C0_LT,A2AC5,2022-07-22,BEOL
H1_BEOLCAP_total_C0_LT,A2AC5,2022-07-22,BEOL
METAL_KELVIN_H1_LT,A2AC5,2022-07-22,BEOL
METAL_KELVIN_H3_LT,A2AC5,2022-07-22,BEOL
WireRes_H1_3W3S_Res_LT,A2AC5,2022-07-22,BEOL
ISOVIA_ISO_JQ1_LT,A2AC5,2022-07-22,BEOL
BEOL_STK_S7_kelvin~Res_LT,A2AC5,2022-07-22,BEOL
9T_V3BARPWR_4pt~Res_LT,A2AC5,2022-07-22,BEOL
CMBSRP_H3_H_DUT4_RES_LT,A2AC5,2022-07-22,BEOL
CMBSRP_H3_H_DUT3_RES_LT,A2AC5,2022-07-22,BEOL
CMBSRP_H3_H_DUT2_RES_LT,A2AC5,2022-07-22,BEOL
CMBSRP_H3_H_DUT1_RES_LT,A2AC5,2022-07-22,BEOL
CMBSRP_H1_H_DUT4_RES_LT,A2AC5,2022-07-22,BEOL
CMBSRP_H1_H_DUT3_RES_LT,A2AC5,2022-07-22,BEOL
CMBSRP_H1_H_DUT2_RES_LT,A2AC5,2022-07-22,BEOL
CMBSRP_H1_H_DUT1_RES_LT,A2AC5,2022-07-22,BEOL
ISOVIA_LRG_V3_Res_LT,A2AC5,2022-07-22,BEOL
BEOLCAP_M4_VERTICAL_LT,A2AFT,2022-07-10,BEOL
H3_BEOLCAP_total_C0_LT,A2AFT,2022-07-10,BEOL
METAL_KELVIN_B1_LT,A2AFT,2022-07-10,BEOL
WireRes_H3_3W3S_Res_LT,A2AFT,2022-07-10,BEOL
CMBSRP_B1_H_DUT4_RES_LT,A2AFT,2022-07-10,BEOL
CMBSRP_B1_H_DUT2_RES_LT,A2AFT,2022-07-10,BEOL
CMBSRP_B1_H_DUT1_RES_LT,A2AFT,2022-07-10,BEOL
Toxgl_P_type_LVT_3_8_60_162000_1V_LT,A2AFT,2022-07-10,Device
Toxgl_P_type_LVT_3_8_60_MDB_54000_1V_LT,A2AFT,2022-07-10,Device
Cap_P_type_SLVT_8_54_DDB_54000_Igoff@0.75V_LT,A29W8,2022-07-08,Device
Cap_P_type_ULVT_3_8_60_MDB_54000_Cov_LT,A29W8,2022-07-08,Device
EN_HCI_stress_ileak_IG_LT,A29W8,2022-07-08,REL
EGN_PBTI_150_20F_Ref_IG_LT,A29W8,2022-07-08,REL
OI1_BEOLCAP_vertical_C0_LT,A2A19,2022-07-06,BEOL
P032_FET_PD_Idoff_LT,A2A19,2022-07-06,SRAM
P032_FET_PD_Vtsat_LT,A2A19,2022-07-06,SRAM
P032_4FET_PG_Isoff_LT,A2A19,2022-07-06,SRAM
P032_FET_PG_Vtsat_LT,A2A19,2022-07-06,SRAM
PL032S_bit_PD_L_Vtlin_LT,A2A19,2022-07-06,SRAM
PL032S_bit_PD_L_Vtsat_LT,A2A19,2022-07-06,SRAM
PL032S_FET_PD_Vtsat_LT,A2A19,2022-07-06,SRAM
PL032S_4FET_PG_Isoff_LT,A2A19,2022-07-06,SRAM
PL032S_FET_PG_Idoff_LT,A2A19,2022-07-06,SRAM
PL032S_FET_PG_Vtlin_LT,A2A19,2022-07-06,SRAM
PL032S_FET_PG_Vtsat_LT,A2A19,2022-07-06,SRAM
PL032S_ISB_LT,A2A19,2022-07-06,SRAM
TPLL053_1b_RPG_Vtsat_LT,A2A19,2022-07-06,SRAM
TPLL053_4FET_RPD_Isoff_LT,A2A19,2022-07-06,SRAM
TPLL053_FET_RPD_Idoff_LT,A2A19,2022-07-06,SRAM
TPLL053_FET_RPD_Vtlin_LT,A2A19,2022-07-06,SRAM
TPLL053_FET_RPD_Vtsat_LT,A2A19,2022-07-06,SRAM
TPLL053_FET_RPG_Vtlin_LT,A2A19,2022-07-06,SRAM
TPLL053_FET_RPG_Vtsat_LT,A2A19,2022-07-06,SRAM
NR9T4FMDBREF~Vtsat_100n_LT,A2A19,2022-07-06,Device
NR9T4FMDBREF~Vtlin_100n_LT,A2A19,2022-07-06,Device
NR9T4FMDBREF~Vta_2_LT,A2A19,2022-07-06,Device
NL9T4FMDBREF~Vtlin_100n_LT,A2A19,2022-07-06,Device
ROL9T4FMDBMOS~Freq_075_LT,A2A19,2022-07-06,Device
VR_RP_27_20_8_54_Vbd_i2_LT,A2AD4,2022-07-06,REL
VR_EN_42_40_150_230_Lk18_LT,A2AD4,2022-07-06,REL
EN_HCI_before_LT,A2B3T,2022-07-06,REL
EN_HCI_stress_ileak_IS_LT,A2B3T,2022-07-06,REL
ncap_0.15_Cgd@Vgd=0.2V_1M_LT,A2A19,2022-07-06,Device
TPLL053_ISB_LT,A2A19,2022-07-06,SRAM
M032_40FIN_B_PD_Vtsat_LT,A2A19,2022-07-06,SRAM
M032_40FIN_C_PD_Vtsat_LT,A2A19,2022-07-06,SRAM
M032_40FIN_D_PD_Vtsat_LT,A2A19,2022-07-06,SRAM
M032_40FIN_E_PD_Vtsat_LT,A2A19,2022-07-06,SRAM
P032_1b_SNM_075IRD_LT,A2AHN,2022-07-04,SRAM
PL032S_1b_SNM_075IRD_LT,A2AHN,2022-07-04,SRAM
OPEN_PCCBM1_N_2A_D01_LT,A2AF5,2022-07-01,FEOLMOL_HOL
OPEN_PCCBM1_N_2A_D02_LT,A2AF5,2022-07-01,FEOLMOL_HOL
OPEN_PCCBM1_N_2A_D03_LT,A2AF5,2022-07-01,FEOLMOL_HOL
OPEN_PCCBM1_N_2A_D04_LT,A2AF5,2022-07-01,FEOLMOL_HOL
OPEN_PCCBM1_N_2A_D05_LT,A2AF5,2022-07-01,FEOLMOL_HOL
OPEN_PCCBM1_N_2A_D06_LT,A2AF5,2022-07-01,FEOLMOL_HOL
OPEN_PCCBM1_N_2A_D07_LT,A2AF5,2022-07-01,FEOLMOL_HOL
OPEN_PCCBM1_N_2A_D08_LT,A2AF5,2022-07-01,FEOLMOL_HOL
BEOLCAP_D8_1w1s_VERTICAL_C0_LT,A2AF5,2022-07-01,BEOL
G1_BEOLCAP_lateral_C0_LT,A2AF5,2022-07-01,BEOL
vchnA_V3_DUT1_RES_LT,A2AF5,2022-07-01,BEOL
vchnB_V3_DUT1_RES_LT,A2AF5,2022-07-01,BEOL
vchnA_V3_DUT2_RES_LT,A2AF5,2022-07-01,BEOL
vchnB_V3_DUT2_RES_LT,A2AF5,2022-07-01,BEOL
vchnB_V1_DUT1_RES_LT,A2AF5,2022-07-01,BEOL
CMBSRP_D8_DUT1_RES_LT,A2AF5,2022-07-01,BEOL
CMBSRP_D8_DUT2_RES_LT,A2AF5,2022-07-01,BEOL
METAL_KELVIN_D8_LT,A2AF5,2022-07-01,BEOL
METAL_KELVIN_G1_LT,A2AF5,2022-07-01,BEOL
WireRes_D8_3W3S_Res_LT,A2AF5,2022-07-01,BEOL
ISOVIA_ISO_BG_LT,A2AF5,2022-07-01,BEOL
BEOL_STK_V3_kelvin~Res_LT,A2AF5,2022-07-01,BEOL
P032_bit_PD_L_Vtlin_LT,A2AF5,2022-07-01,SRAM
P032_bit_PD_L_Vtsat_LT,A2AF5,2022-07-01,SRAM
P032_bit_PG_L_Vtlin_LT,A2AF5,2022-07-01,SRAM
P032_bit_PG_L_Vtsat_LT,A2AF5,2022-07-01,SRAM
P032_bit_PD_R_Vtlin_LT,A2AF5,2022-07-01,SRAM
P032_bit_PD_R_Vtsat_LT,A2AF5,2022-07-01,SRAM
P032_bit_PD_R_Idsat_LT,A2AF5,2022-07-01,SRAM
P032_bit_PG_R_Vtlin_LT,A2AF5,2022-07-01,SRAM
P032_bit_PG_R_Vtsat_LT,A2AF5,2022-07-01,SRAM
P032_bit_PG_R_Idsat_LT,A2AF5,2022-07-01,SRAM
P032_1b_PD_Vtsat_avg_LT,A2AF5,2022-07-01,SRAM
P032_1b_PG_Vtsat_avg_LT,A2AF5,2022-07-01,SRAM
P032_SNM_LT,A2AF5,2022-07-01,SRAM
P032_IREAD_L_LT,A2AF5,2022-07-01,SRAM
P032_IREAD_R_LT,A2AF5,2022-07-01,SRAM
P032_WRM_LT,A2AF5,2022-07-01,SRAM
P032_4FET_PD_Isoff_LT,A2AF5,2022-07-01,SRAM
P032_FET_PD_Vtlin_LT,A2AF5,2022-07-01,SRAM
P032_FET_PG_Idoff_LT,A2AF5,2022-07-01,SRAM
P032_FET_PG_Vtlin_LT,A2AF5,2022-07-01,SRAM
PL032S_bit_PG_L_Vtlin_LT,A2AF5,2022-07-01,SRAM
PL032S_bit_PG_L_Vtsat_LT,A2AF5,2022-07-01,SRAM
PL032S_bit_PD_R_Vtlin_LT,A2AF5,2022-07-01,SRAM
PL032S_bit_PD_R_Vtsat_LT,A2AF5,2022-07-01,SRAM
PL032S_bit_PD_R_Idsat_LT,A2AF5,2022-07-01,SRAM
PL032S_bit_PG_R_Vtlin_LT,A2AF5,2022-07-01,SRAM
PL032S_bit_PG_R_Vtsat_LT,A2AF5,2022-07-01,SRAM
PL032S_1b_PD_Vtsat_avg_LT,A2AF5,2022-07-01,SRAM
PL032S_1b_PG_Vtsat_avg_LT,A2AF5,2022-07-01,SRAM
PL032S_IREAD_L_LT,A2AF5,2022-07-01,SRAM
PL032S_IREAD_R_LT,A2AF5,2022-07-01,SRAM
PL032S_4FET_PD_Isoff_LT,A2AF5,2022-07-01,SRAM
PL032S_FET_PD_Idoff_LT,A2AF5,2022-07-01,SRAM
PL032S_FET_PD_Vtlin_LT,A2AF5,2022-07-01,SRAM
TPLL053_1b_RPD_Isoff_LT,A2AF5,2022-07-01,SRAM
TPLL053_1b_RPD_Idoff_LT,A2AF5,2022-07-01,SRAM
TPLL053_1b_RPD_Vtlin_LT,A2AF5,2022-07-01,SRAM
TPLL053_1b_RPD_Vtsat_LT,A2AF5,2022-07-01,SRAM
TPLL053_1b_RPG_Isoff_LT,A2AF5,2022-07-01,SRAM
TPLL053_1b_RPG_Vtlin_LT,A2AF5,2022-07-01,SRAM
PL032S_bl_cap_LT,A2AF5,2022-07-01,SRAM
DLW_N_EG_200_280_DDB_4_Ioffs@1.8V_LT,A2AF5,2022-07-01,Device
DLW_N_EG_200_280_DDB_4_Ilow@1.8V_LT,A2AF5,2022-07-01,Device
DLW_N_EG_200_280_DDB_4_Ihigh@1.8V_LT,A2AF5,2022-07-01,Device
DLW_N_EG_200_280_DDB_4_Idsat@1.8V_LT,A2AF5,2022-07-01,Device
DLW_N_EG_150_230_DDB_4_Vtsat@1.8V_LT,A2AF5,2022-07-01,Device
DLW_N_EG_150_230_DDB_4_Vtlin_LT,A2AF5,2022-07-01,Device
DLW_N_EG_150_230_DDB_4_Vta@0.9V_LT,A2AF5,2022-07-01,Device
DLW_N_EG_150_230_DDB_4_Ioffs@1.8V_LT,A2AF5,2022-07-01,Device
DLW_N_EG_150_230_DDB_4_Ilow@1.8V_LT,A2AF5,2022-07-01,Device
DLW_N_EG_150_230_DDB_4_Idsat@1.8V_LT,A2AF5,2022-07-01,Device
DLW_N_EGV_100_180_DDB_4_Vtlin_LT,A2AF5,2022-07-01,Device
DLW_N_EGV_100_180_DDB_4_Ioffs@1.5V_LT,A2AF5,2022-07-01,Device
DLW_N_EGV_100_180_DDB_4_Ilow@1.5V_LT,A2AF5,2022-07-01,Device
DLW_N_EGV_100_180_DDB_4_Idsat@1.5V_LT,A2AF5,2022-07-01,Device
DLW_N_EGV_100_180_DDB_4_Ioffd@1.5V_LT,A2AF5,2022-07-01,Device
DLW_N_EGU_80_160_DDB_4_Vtsat@1.2V_LT,A2AF5,2022-07-01,Device
DLW_N_EGU_80_160_DDB_4_Vtlin_LT,A2AF5,2022-07-01,Device
DLW_N_EGU_80_160_DDB_4_Vta@0.6V_LT,A2AF5,2022-07-01,Device
DLW_N_EGU_80_160_DDB_4_Ioffs@1.2V_LT,A2AF5,2022-07-01,Device
DLW_N_EGU_80_160_DDB_4_Ilow@1.2V_LT,A2AF5,2022-07-01,Device
DLW_N_EGU_80_160_DDB_4_Ioffd@1.2V_LT,A2AF5,2022-07-01,Device
DLW_N_LVT_200_280_DDB_4_Vtsat@0.75V_LT,A2AF5,2022-07-01,Device
DLW_N_LVT_200_280_DDB_4_Vtlin_LT,A2AF5,2022-07-01,Device
DLW_N_LVT_200_280_DDB_4_Vta@0.375_LT,A2AF5,2022-07-01,Device
DLW_N_LVT_200_280_DDB_4_Ioffs@0.75V_LT,A2AF5,2022-07-01,Device
DLW_N_LVT_200_280_DDB_4_Ilow@0.75V_LT,A2AF5,2022-07-01,Device
DLW_N_LVT_200_280_DDB_4_Ihigh@0.75V_LT,A2AF5,2022-07-01,Device
DLW_N_LVT_200_280_DDB_4_Idsat@0.75V_LT,A2AF5,2022-07-01,Device
DLW_N_LVT_200_280_DDB_4_Ioffd@0.75V_LT,A2AF5,2022-07-01,Device
DLW_N_LVT_150_230_DDB_4_Vtsat@0.75V_LT,A2AF5,2022-07-01,Device
DLW_N_LVT_150_230_DDB_4_Vtlin_LT,A2AF5,2022-07-01,Device
DLW_N_LVT_150_230_DDB_4_Vta@0.375_LT,A2AF5,2022-07-01,Device
DLW_N_LVT_150_230_DDB_4_Ioffs@0.75V_LT,A2AF5,2022-07-01,Device
DLW_N_LVT_150_230_DDB_4_Ilow@0.75V_LT,A2AF5,2022-07-01,Device
DLW_N_LVT_150_230_DDB_4_Ihigh@0.75V_LT,A2AF5,2022-07-01,Device
DLW_N_LVT_150_230_DDB_4_Idsat@0.75V_LT,A2AF5,2022-07-01,Device
DLW_N_LVT_150_230_DDB_4_Ioffd@0.75V_LT,A2AF5,2022-07-01,Device
DLW_N_LVT_100_180_DDB_4_Vtsat@0.75V_LT,A2AF5,2022-07-01,Device
DLW_N_LVT_100_180_DDB_4_Vtlin_LT,A2AF5,2022-07-01,Device
DLW_N_LVT_100_180_DDB_4_Vta@0.375_LT,A2AF5,2022-07-01,Device
DLW_N_LVT_100_180_DDB_4_Ioffs@0.75V_LT,A2AF5,2022-07-01,Device
DLW_N_LVT_100_180_DDB_4_Ilow@0.75V_LT,A2AF5,2022-07-01,Device
DLW_N_LVT_100_180_DDB_4_Ihigh@0.75V_LT,A2AF5,2022-07-01,Device
DLW_N_LVT_100_180_DDB_4_Idsat@0.75V_LT,A2AF5,2022-07-01,Device
DLW_N_LVT_100_180_DDB_4_Ioffd@0.75V_LT,A2AF5,2022-07-01,Device
DLW_N_LVT_70_150_DDB_4_Vtsat@0.75V_LT,A2AF5,2022-07-01,Device
DLW_N_LVT_70_150_DDB_4_Vtlin_LT,A2AF5,2022-07-01,Device
DLW_N_LVT_70_150_DDB_4_Vta@0.375_LT,A2AF5,2022-07-01,Device
DLW_N_LVT_70_150_DDB_4_Ioffs@0.75V_LT,A2AF5,2022-07-01,Device
DLW_N_LVT_70_150_DDB_4_Ilow@0.75V_LT,A2AF5,2022-07-01,Device
DLW_N_LVT_70_150_DDB_4_Ihigh@0.75V_LT,A2AF5,2022-07-01,Device
DLW_N_LVT_70_150_DDB_4_Idsat@0.75V_LT,A2AF5,2022-07-01,Device
DLW_N_LVT_70_150_DDB_4_Ioffd@0.75V_LT,A2AF5,2022-07-01,Device
DLW_N_LVT_40_100_DDB_4_Vtsat@0.75V_LT,A2AF5,2022-07-01,Device
DLW_N_LVT_40_100_DDB_4_Vtlin_LT,A2AF5,2022-07-01,Device
DLW_N_LVT_40_100_DDB_4_Vta@0.375_LT,A2AF5,2022-07-01,Device
DLW_N_LVT_40_100_DDB_4_Ilow@0.75V_LT,A2AF5,2022-07-01,Device
DLW_N_LVT_40_100_DDB_4_Ihigh@0.75V_LT,A2AF5,2022-07-01,Device
DLW_N_LVT_40_100_DDB_4_Idsat@0.75V_LT,A2AF5,2022-07-01,Device
DLW_N_LVT_30_90_DDB_4_Vtsat@0.75V_LT,A2AF5,2022-07-01,Device
DLW_N_LVT_30_90_DDB_4_Vtlin_LT,A2AF5,2022-07-01,Device
DLW_N_LVT_30_90_DDB_4_Vta@0.375_LT,A2AF5,2022-07-01,Device
DLW_N_LVT_30_90_DDB_4_Ioffs@0.75V_LT,A2AF5,2022-07-01,Device
DLW_N_LVT_30_90_DDB_4_Ilow@0.75V_LT,A2AF5,2022-07-01,Device
DLW_N_LVT_30_90_DDB_4_Ihigh@0.75V_LT,A2AF5,2022-07-01,Device
DLW_N_LVT_30_90_DDB_4_Idsat@0.75V_LT,A2AF5,2022-07-01,Device
egncap_0.15_Cgd@Vgd=0V_1M_LT,A2AF5,2022-07-01,Device
egncap_0.15_Cgd@Vgd=0.2V_1M_LT,A2AF5,2022-07-01,Device
ncap_0.15_Cgd@Vgd=0.3V_1M_LT,A2AF5,2022-07-01,Device
ncap_0.15_Cgd@Vgd=0.5V_1M_LT,A2AF5,2022-07-01,Device
CAP_N_LVT_20_150_230_24500_Ij_LT,A2AF5,2022-07-01,Device
PR9T4FMDBREF~Vtsat_100n_LT,A2AF5,2022-07-01,Device
PR9T4FMDBREF~Vtlin_100n_LT,A2AF5,2022-07-01,Device
PR9T4FMDBREF~Vta_2_LT,A2AF5,2022-07-01,Device
NL9T4FMDBREF~Vtsat_100n_LT,A2AF5,2022-07-01,Device
NL9T4FMDBREF~Vta_2_LT,A2AF5,2022-07-01,Device
ROR9T4FMDBMOS~Freq_075_LT,A2AF5,2022-07-01,Device
QMETAL_M1~BV_LT,A2AF5,2022-07-01,REL
EGN_PBTI_150_20F_VSENSE_LT,A2AF5,2022-07-01,REL
EGN_PBTI_150_20F_PreVt_LT,A2AF5,2022-07-01,REL
EGN_PBTI_PID_6X_150_VSENSE_LT,A2AF5,2022-07-01,REL
EGN_PBTI_PID_6X_150_PreVt_LT,A2AF5,2022-07-01,REL
EGP_NBTI_PID_6X_150_PreVt_LT,A2AF5,2022-07-01,REL
SN_HCI_before_lin_LT,A2AF5,2022-07-01,REL
SN_HCI_after_lin_LT,A2AF5,2022-07-01,REL
Cap_P_type_RVT_3_8_60_MDB_54000_Ij@0.75V_LT,A2AF5,2022-07-01,Device
CMBSRP_G1_H_DUT1_RES_LT,A2AF5,2022-07-01,BEOL
CMBSRP_D8_DUT4_RES_LT,A2AF5,2022-07-01,BEOL
CMBSRP_D8_DUT3_RES_LT,A2AF5,2022-07-01,BEOL
vchnB_V1_DUT4_RES_LT,A2AF5,2022-07-01,BEOL
vchnA_V3_DUT3_RES_LT,A2AF5,2022-07-01,BEOL
vchnB_V3_DUT3_RES_LT,A2AF5,2022-07-01,BEOL
vchnA_V3_DUT4_RES_LT,A2AF5,2022-07-01,BEOL
vchnA_V3_DUT5_RES_LT,A2AF5,2022-07-01,BEOL
vchnB_V3_DUT5_RES_LT,A2AF5,2022-07-01,BEOL
vchnA_V3_DUT6_RES_LT,A2AF5,2022-07-01,BEOL
ISOVIA_LRG_S7_Res_LT,A2AF5,2022-07-01,BEOL
OI2_wide_4000_4pt~Res_LT,A2AF5,2022-07-01,BEOL
egncap_0.15_Cgd@Vgd=0.1V_1M_LT,A2AF5,2022-07-01,Device
egncap_0.15_Cgd@Vgd=0.25V_1M_LT,A2AF5,2022-07-01,Device
egncap_0.15_Cgd@Vgd=0.3V_1M_LT,A2AF5,2022-07-01,Device
egncap_0.15_Cgd@Vgd=0.4V_1M_LT,A2AF5,2022-07-01,Device
egncap_0.15_Cgd@Vgd=0.5V_1M_LT,A2AF5,2022-07-01,Device
egncap_0.15_Cgd@Vgd=-0.1V_1M_LT,A2AF5,2022-07-01,Device
egncap_0.15_Cgd@Vgd=-0.25V_1M_LT,A2AF5,2022-07-01,Device
ncap_0.15_Cgd@Vgd=0.1V_1M_LT,A2AF5,2022-07-01,Device
ncap_0.15_Cgd@Vgd=0.25V_1M_LT,A2AF5,2022-07-01,Device
ncap_0.15_Cgd@Vgd=0.4V_1M_LT,A2AF5,2022-07-01,Device
M032_40FIN_A_PD_Vtsat_LT,A2AF5,2022-07-01,SRAM
PL032S_40FIN_A_PD_Vtsat_LT,A2AF5,2022-07-01,SRAM
PL032S_40FIN_B_PD_Vtsat_LT,A2AF5,2022-07-01,SRAM
PL032S_40FIN_C_PD_Vtsat_LT,A2AF5,2022-07-01,SRAM
PL032S_40FIN_D_PD_Vtsat_LT,A2AF5,2022-07-01,SRAM
PL032S_40FIN_E_PD_Vtsat_LT,A2AF5,2022-07-01,SRAM
SGP_NBTI_150_08_40F_U_SHIFT1_LT,A29TV,2022-06-16,REL
SN_HCI_before_lin_095_LT,A29TV,2022-06-16,REL
SN_HCI_stress_ileak_IG_LT,A29TV,2022-06-16,REL
SN_HCI_after_lin_095_LT,A29TV,2022-06-16,REL
