parameter,lot_id,date,Owner
QAHYB_PC2CA_SGP_VST1_LT,A2BTC,2022-11-01,REL
QAHYB_PC2CA_SGP_VRAMP_LT,A2BTC,2022-11-01,REL
QAHYB_PC2CA_SGP_i_LT,A2BTC,2022-11-01,REL
QAHYB_PC2CA_SGP_SLVT_Lk075_LT,A2BTC,2022-11-01,REL
QAHYB_PC2CA_SGP_SLVT_VST1_LT,A2BTC,2022-11-01,REL
QAHYB_PC2CA_SGP_SLVT_VRAMP_LT,A2BTC,2022-11-01,REL
HOL_MOL_VBD_LR_DUTP_VRAMP_LT,A2BTC,2022-11-01,REL
HOL_MOL_VBD_UL_DUTP_VRAMP_LT,A2BTC,2022-11-01,REL
HOL_MOL_VBD_UL_DUTP_VST1_LT,A2BTC,2022-11-01,REL
HOL_MOL_VBD_UL_DUTP_mode_LT,A2BTC,2022-11-01,REL
Toxgl_N_type_LVT_20_150_230_24500_1V_LT,A2BTC,2022-11-01,Device
EGN100GC_16FET~Vtsat_100n_LT,A2BTC,2022-11-01,FEOLMOL_HOL
EP_HCI_before_lin_LT,A2ABF,2022-10-12,REL
EP_HCI_after_lin_LT,A2ABF,2022-10-12,REL
EGP_NBTI_PID_6X_150_Ref_ID_LT,A2ABF,2022-10-12,REL
SGN_PBTI_08_40F_U_PreVt_LT,A2ABF,2022-10-12,REL
SGP_NBTI_08_40F_U_PreVt_LT,A2ABF,2022-10-12,REL
HB_ISOVIA_D~Res_LT,A2ABF,2022-10-11,BEOL
DLW_P_EG_200_280_DDB_4_Ihigh@1.8V_LT,A2ABF,2022-10-11,Device
DLW_P_EG_200_280_DDB_4_Idlin_LT,A2ABF,2022-10-11,Device
DLW_P_EG_150_230_DDB_4_Ihigh@1.8V_LT,A2ABF,2022-10-11,Device
DLW_P_EG_150_230_DDB_4_Idlin_LT,A2ABF,2022-10-11,Device
DLW_P_EG_150_230_DDB_4_Gm2_LT,A2ABF,2022-10-11,Device
DLW_P_EGV_100_180_DDB_4_Ihigh@1.5V_LT,A2ABF,2022-10-11,Device
DLW_P_EGV_100_180_DDB_4_Idlin_LT,A2ABF,2022-10-11,Device
DLW_P_EGU_80_160_DDB_4_Idlin_LT,A2ABF,2022-10-11,Device
DLW_P_EGU_80_160_DDB_4_Gm2_LT,A2ABF,2022-10-11,Device
DLW_P_LVT_200_280_DDB_4_Idlin_LT,A2ABF,2022-10-11,Device
DLW_P_LVT_150_230_DDB_4_Idlin_LT,A2ABF,2022-10-11,Device
DLW_P_LVT_100_180_DDB_4_Ihigh@0.75V_LT,A2ABF,2022-10-11,Device
DLW_P_LVT_100_180_DDB_4_Idlin_LT,A2ABF,2022-10-11,Device
DLW_P_LVT_70_150_DDB_4_Ihigh@0.75V_LT,A2ABF,2022-10-11,Device
DLW_P_LVT_70_150_DDB_4_Idlin_LT,A2ABF,2022-10-11,Device
Cap_P_type_LVT_20_200_280_20400_Cov_LT,A2ABF,2022-10-11,Device
Cap_P_type_ULVT_4_150_230_7700_Cov_LT,A2ABF,2022-10-11,Device
PL9T4FMDBREF~Rext3_LT,A2ABF,2022-10-11,Device
QAHYB_PC2CA_SGN_VST1_LT,A2ABF,2022-10-11,REL
QAHYB_PC2CA_SGN_SLVT_VST1_LT,A2ABF,2022-10-11,REL
HOL_MOL_VBD_LR_DUTN_VRAMP_LT,A2ABF,2022-10-11,REL
HOL_MOL_VBD_LR_DUTN_VST1_LT,A2ABF,2022-10-11,REL
HOL_MOL_VBD_UL_DUTN_VST1_LT,A2ABF,2022-10-11,REL
OI1_wide_4000_4pt~Res_LT,A2ABF,2022-10-11,BEOL
Toxgl_N_type_LVT_20_200_280_20400_1V_LT,A2ABF,2022-10-11,Device
HOL_MOL_VBD_LL_DUTN_VRAMP_LT,A2ABF,2022-10-11,REL
HOL_MOL_VBD_UR_DUTN_VST1_LT,A2ABF,2022-10-11,REL
HOL_MOL_VBD_UR_DUTP_VRAMP_LT,A2ABF,2022-10-11,REL
HOL_MOL_VBD_UR_DUTP_VST1_LT,A2ABF,2022-10-11,REL
QVIACHN_S7_D7~BV_i_LT,A2BFT,2022-09-21,REL
QAHYB_PC2CA_SGN_60CPP_VRAMP_LT,A2BFT,2022-09-20,REL
QAHYB_PC2CA_SGN_VRAMP_LT,A2BFT,2022-09-20,REL
QAHYB_PC2CA_SGN_SLVT_VRAMP_LT,A2BFT,2022-09-20,REL
HOL_MOL_VBD_UL_DUTN_VRAMP_LT,A2BFT,2022-09-20,REL
HOL_MOL_VBD_UL_DUTP_i_LT,A2BFT,2022-09-20,REL
egncap_0.15_Cgd@Vgd=0.1V_1M_LT,A2BFT,2022-09-20,Device
QVIACHN_V1_M1~BV_LT,A2BFR,2022-08-16,REL
QVIACHN_S7_D7~BV_mode_LT,A2BFR,2022-08-16,REL
EP_HCI_before_LT,A2BFR,2022-08-16,REL
EGN_PBTI_150_20F_PreVt_LT,A2BFR,2022-08-16,REL
EGN_PBTI_150_20F_Ref_ID_LT,A2BFR,2022-08-16,REL
EGP_NBTI_150_20F_PreVt_LT,A2BFR,2022-08-16,REL
UN_PBTI_PID_6X_08_PreVt_LT,A2BFR,2022-08-16,REL
UP_NBTI_PID_6X_08_PreVt_LT,A2BFR,2022-08-16,REL
EGN_PBTI_PID_6X_150_PreVt_LT,A2BFR,2022-08-16,REL
EGP_NBTI_PID_6X_150_PreVt_LT,A2BFR,2022-08-16,REL
SGP_NBTI_150_08_40F_U_PreVt_LT,A2BFR,2022-08-16,REL
SP_HCI_before_lin_LT,A2BFR,2022-08-16,REL
SP_HCI_before_lin_095_LT,A2BFR,2022-08-16,REL
9T_V1V2PWR_4pt~Res_LT,A2BFR,2022-08-15,BEOL
BEOLCAP_M3_VERTICAL_LT,A2BFR,2022-08-15,BEOL
B1_BEOLCAP_total_C0_LT,A2BFR,2022-08-15,BEOL
BEOL_STK_V1_kelvin~Res_LT,A2BFR,2022-08-15,BEOL
BEOL_STK_V2_kelvin~Res_LT,A2BFR,2022-08-15,BEOL
9T_V1BARPWR_4pt~Res_LT,A2BFR,2022-08-15,BEOL
9T_V2BARPWR_4pt~Res_LT,A2BFR,2022-08-15,BEOL
PL032S_wl_cap_LT,A2BFR,2022-08-15,SRAM
DLW_N_EGV_100_180_DDB_4_Gm2_LT,A2BFR,2022-08-15,Device
DLW_P_EG_200_280_DDB_4_Ilow@1.8V_LT,A2BFR,2022-08-15,Device
DLW_P_EG_200_280_DDB_4_Idsat@1.8V_LT,A2BFR,2022-08-15,Device
DLW_P_EG_150_230_DDB_4_Ilow@1.8V_LT,A2BFR,2022-08-15,Device
DLW_P_EG_150_230_DDB_4_Idsat@1.8V_LT,A2BFR,2022-08-15,Device
DLW_P_EGV_100_180_DDB_4_Ilow@1.5V_LT,A2BFR,2022-08-15,Device
DLW_P_EGV_100_180_DDB_4_Idsat@1.5V_LT,A2BFR,2022-08-15,Device
DLW_P_EGV_100_180_DDB_4_Gm2_LT,A2BFR,2022-08-15,Device
DLW_P_EGU_80_160_DDB_4_Vtlin_LT,A2BFR,2022-08-15,Device
DLW_P_EGU_80_160_DDB_4_Ihigh@1.2V_LT,A2BFR,2022-08-15,Device
DLW_P_EGU_80_160_DDB_4_Idsat@1.2V_LT,A2BFR,2022-08-15,Device
DLW_P_LVT_100_180_DDB_4_Idsat@0.75V_LT,A2BFR,2022-08-15,Device
PUL9T4FMDBREF~Rodlin4_100n_LT,A2BFR,2022-08-15,Device
PUL9T4FMDBREF~Rext3_LT,A2BFR,2022-08-15,Device
PSL9T4FMDBREF~Rodlin4_100n_LT,A2BFR,2022-08-15,Device
PSL9T4FMDBREF~Rext3_LT,A2BFR,2022-08-15,Device
PL9T4FMDBREF~Rodlin4_100n_LT,A2BFR,2022-08-15,Device
ROSL9TPPG~Freq_090_LT,A2BFR,2022-08-15,Device
QAHYB_PC2CA_SGN_60CPP_VST1_LT,A2BFR,2022-08-15,REL
QAHYB_PC2CA_SGP_mode_LT,A2BFR,2022-08-15,REL
CMBSRP_H4_V_DUT4_RES_LT,A2BFR,2022-08-15,BEOL
CMBSRP_H4_V_DUT3_RES_LT,A2BFR,2022-08-15,BEOL
CMBSRP_H4_V_DUT2_RES_LT,A2BFR,2022-08-15,BEOL
CMBSRP_H4_V_DUT1_RES_LT,A2BFR,2022-08-15,BEOL
vchnA_V1_DUT3_RES_LT,A2BFR,2022-08-15,BEOL
vchnA_V1_DUT4_RES_LT,A2BFR,2022-08-15,BEOL
vchnB_V1_DUT4_RES_LT,A2BFR,2022-08-15,BEOL
vchnA_V1_DUT5_RES_LT,A2BFR,2022-08-15,BEOL
vchnB_V1_DUT5_RES_LT,A2BFR,2022-08-15,BEOL
vchnA_V1_DUT6_RES_LT,A2BFR,2022-08-15,BEOL
vchnB_V1_DUT6_RES_LT,A2BFR,2022-08-15,BEOL
ISOVIA_LRG_V1_Res_LT,A2BFR,2022-08-15,BEOL
ISOVIA_PAB_V1_Res_LT,A2BFR,2022-08-15,BEOL
HOL_MOL_VBD_UR_DUTN_VRAMP_LT,A2BFR,2022-08-15,REL
HOL_MOL_VBD_UR_DUTP_i_LT,A2BFR,2022-08-15,REL
HOL_MOL_VBD_UR_DUTP_mode_LT,A2BFR,2022-08-15,REL
QMETAL_D8_LKG~Lk_LT,A28R6,2022-07-17,REL
SP_HCI_before_LT,A28R6,2022-07-17,REL
SP_HCI_before_095_LT,A28R6,2022-07-17,REL
SP_HCI_stress_ileak_ID_LT,A28R6,2022-07-17,REL
SP_HCI_stress_ileak_IS_LT,A28R6,2022-07-17,REL
SP_HCI_after_095_LT,A28R6,2022-07-17,REL
SP_HCI_after_lin_095_LT,A28R6,2022-07-17,REL
H1_BEOLCAP_lateral_C0_LT,A29AR,2022-07-15,BEOL
METAL_KELVIN_H1_LT,A29AR,2022-07-15,BEOL
METAL_KELVIN_H4_LT,A29AR,2022-07-15,BEOL
WireRes_H1_3W3S_Res_LT,A29AR,2022-07-15,BEOL
WireRes_H4_3W3S_Res_LT,A29AR,2022-07-15,BEOL
P032_4FET_PU_Iboff_LT,A29AR,2022-07-15,SRAM
PL032S_4FET_PU_Iboff_LT,A29AR,2022-07-15,SRAM
TPLL053_1b_RPD_Iginv_LT,A29AR,2022-07-15,SRAM
DLW_N_EGU_80_160_DDB_4_Gds2_LT,A29AR,2022-07-15,Device
DLW_P_LVT_200_280_DDB_4_Ihigh@0.75V_LT,A29AR,2022-07-15,Device
DLW_P_LVT_150_230_DDB_4_Ihigh@0.75V_LT,A29AR,2022-07-15,Device
DLW_P_LVT_150_230_DDB_4_Idsat@0.75V_LT,A29AR,2022-07-15,Device
Cap_P_type_SLVT_4_150_230_7700_Cov_LT,A29AR,2022-07-15,Device
UP_NBTI_PID_6X_08_LKG_LT,A29AR,2022-07-15,REL
CMBSRP_H1_H_DUT4_RES_LT,A29AR,2022-07-15,BEOL
CMBSRP_H1_H_DUT3_RES_LT,A29AR,2022-07-15,BEOL
CMBSRP_H1_H_DUT2_RES_LT,A29AR,2022-07-15,BEOL
CMBSRP_H1_H_DUT1_RES_LT,A29AR,2022-07-15,BEOL
EN_HCI_after_lin_LT,A25XR,2022-06-16,REL
