parameter,lot_id,date,Owner
egncap_0.15_Cgd@Vgd=0V_1M_M1,A2CG1,2022-06-25,Device
egncap_0.15_Cgd@Vgd=-1.2V_1M_M1,A2CG1,2022-06-25,Device
DLW_P_EG_200_280_DDB_4_Idlin_M1,A2CG1,2022-06-25,Device
P032_bit_PD_L_Vtsat_M1,A2CG1,2022-06-25,SRAM
P032_bit_PD_R_Vtsat_M1,A2CG1,2022-06-25,SRAM
P032_bit_PG_L_Vtsat_M1,A2CG1,2022-06-25,SRAM
P032_bit_PG_R_Vtsat_M1,A2CG1,2022-06-25,SRAM
P032_bit_PD_L_Vtlin_M1,A2CG1,2022-06-25,SRAM
P032_bit_PD_R_Vtlin_M1,A2CG1,2022-06-25,SRAM
P032_bit_PG_L_Vtlin_M1,A2CG1,2022-06-25,SRAM
P032_bit_PD_L_Idsat_M1,A2CG1,2022-06-25,SRAM
P032_bit_PD_R_Idsat_M1,A2CG1,2022-06-25,SRAM
P032_bit_PG_L_Idsat_M1,A2CG1,2022-06-25,SRAM
P032_bit_PG_R_Idsat_M1,A2CG1,2022-06-25,SRAM
P032_bit_PD_R_Idlin_M1,A2CG1,2022-06-25,SRAM
P032_bit_PG_R_Idlin_M1,A2CG1,2022-06-25,SRAM
P032_IREAD_L_M1,A2CG1,2022-06-25,SRAM
P032_IREAD_R_M1,A2CG1,2022-06-25,SRAM
PL032S_bit_PD_R_Vtsat_M1,A2CG1,2022-06-25,SRAM
PL032S_bit_PG_R_Vtsat_M1,A2CG1,2022-06-25,SRAM
PL032S_bit_PD_R_Vtlin_M1,A2CG1,2022-06-25,SRAM
PL032S_bit_PG_R_Vtlin_M1,A2CG1,2022-06-25,SRAM
PL032S_bit_PD_R_Idsat_M1,A2CG1,2022-06-25,SRAM
PL032S_bit_PG_L_Idsat_M1,A2CG1,2022-06-25,SRAM
PL032S_bit_PG_R_Idsat_M1,A2CG1,2022-06-25,SRAM
PL032S_bit_PG_R_Idlin_M1,A2CG1,2022-06-25,SRAM
PL032S_FET_PD_Vtsat_M1,A2CG1,2022-06-25,SRAM
PL032S_FET_PG_Vtsat_M1,A2CG1,2022-06-25,SRAM
PL032S_FET_PD_Vtlin_M1,A2CG1,2022-06-25,SRAM
PL032S_FET_PG_Vtlin_M1,A2CG1,2022-06-25,SRAM
PL032S_FET_PD_Idoff_M1,A2CG1,2022-06-25,SRAM
PL032S_IREAD_R_M1,A2CG1,2022-06-25,SRAM
TPLL053_Iread_RP_M1,A2CG1,2022-06-25,SRAM
TPLL053_FET_RPD_Vtsat_M1,A2CG1,2022-06-25,SRAM
TPLL053_FET_RPG_Vtsat_M1,A2CG1,2022-06-25,SRAM
TPLL053_FET_RPD_Vtlin_M1,A2CG1,2022-06-25,SRAM
TPLL053_FET_RPG_Vtlin_M1,A2CG1,2022-06-25,SRAM
TPLL053_FET_RPD_Idsat_M1,A2CG1,2022-06-25,SRAM
TPLL053_FET_RPG_Idsat_M1,A2CG1,2022-06-25,SRAM
TPLL053_FET_RPD_Idlin_M1,A2CG1,2022-06-25,SRAM
TPLL053_FET_RPG_Idlin_M1,A2CG1,2022-06-25,SRAM
TPLL053_FET_RPD_Idoff_M1,A2CG1,2022-06-25,SRAM
TPLL053_FET_RPG_Idoff_M1,A2CG1,2022-06-25,SRAM
P032_FET_PD_Idsat_M1,A2CG1,2022-06-25,SRAM
P032_FET_PG_Idsat_M1,A2CG1,2022-06-25,SRAM
PL032S_FET_PD_Idsat_M1,A2CG1,2022-06-25,SRAM
PL032S_FET_PG_Idsat_M1,A2CG1,2022-06-25,SRAM
P032_FET_PD_Idlin_M1,A2CG1,2022-06-25,SRAM
P032_FET_PG_Idlin_M1,A2CG1,2022-06-25,SRAM
PL032S_FET_PD_Idlin_M1,A2CG1,2022-06-25,SRAM
PL032S_FET_PG_Idlin_M1,A2CG1,2022-06-25,SRAM
egncap_0.15_Cgd@Vgd=-0.5V_1M_M1,A2CG1,2022-06-25,Device
NL9T4FMDBREF~Vtsat_100n_M1,A2CG1,2022-06-25,Device
Toxgl_N_type_LVT_20_200_280_20400_1V_M1,A2CG1,2022-06-25,Device
Toxgl_P_type_LVT_20_200_280_LB_20400_1V_M1,A2CG1,2022-06-25,Device
Toxgl_P_type_RVT_3_8_60_MDB_54000_1V_M1,A2CG1,2022-06-25,Device
egncap_0.15_Cgd@Vgd=0.1V_1M_M1,A2CG1,2022-06-25,Device
egncap_0.15_Cgd@Vgd=-0.1V_1M_M1,A2CG1,2022-06-25,Device
egncap_0.15_Cgd@Vgd=-0.25V_1M_M1,A2CG1,2022-06-25,Device
P032_1b_PD_Vtsat_avg_M1,A2CG1,2022-06-25,SRAM
P032_1b_PD_Idsat_avg_M1,A2CG1,2022-06-25,SRAM
P032_1b_PG_Idsat_avg_M1,A2CG1,2022-06-25,SRAM
PL032S_1b_PD_Vtsat_avg_M1,A2CG1,2022-06-25,SRAM
PL032S_1b_PG_Vtsat_avg_M1,A2CG1,2022-06-25,SRAM
PL032S_1b_PD_Idsat_avg_M1,A2CG1,2022-06-25,SRAM
PL032S_1b_PG_Idsat_avg_M1,A2CG1,2022-06-25,SRAM
PL032S_4FET_PD_Isoff_M1,A2CG1,2022-06-25,SRAM
TPLL053_1b_RPD_Isoff_M1,A2CG1,2022-06-25,SRAM
TPLL053_1b_RPD_Idoff_M1,A2CG1,2022-06-25,SRAM
TPLL053_1b_RPD_Idlin_M1,A2CG1,2022-06-25,SRAM
TPLL053_1b_RPD_Idsat_M1,A2CG1,2022-06-25,SRAM
TPLL053_1b_RPD_Vtlin_M1,A2CG1,2022-06-25,SRAM
TPLL053_1b_RPD_Vtsat_M1,A2CG1,2022-06-25,SRAM
TPLL053_1b_RPG_Idlin_M1,A2CG1,2022-06-25,SRAM
TPLL053_1b_RPG_Idsat_M1,A2CG1,2022-06-25,SRAM
TPLL053_4FET_RPD_Isoff_M1,A2CG1,2022-06-25,SRAM
TPLL053_4FET_RPG_Isoff_M1,A2CG1,2022-06-25,SRAM
CAP_P_LVT_20_200_280_LB_20400_Ij_M1,A2CG1,2022-06-25,Device
DLW_P_LVT_40_100_DDB_4_Ihigh@0.75V_M1,A2C6U,2022-06-23,Device
DLW_P_LVT_100_180_DDB_4_Iodlin@0.5Vod_M1,A2C6U,2022-06-23,Device
DLW_P_LVT_100_180_DDB_4_Iodlin@0.8Vod_M1,A2C6U,2022-06-23,Device
DLW_P_LVT_200_280_DDB_4_Iodlin@0.8Vod_M1,A2C6U,2022-06-23,Device
DLW_P_EGU_80_160_DDB_4_Gm2_M1,A2C6U,2022-06-23,Device
ncap_0.15_Cgd@Vgd=0.75V_1M_M1,A2C6U,2022-06-23,Device
DLW_P_LVT_150_230_DDB_4_Idlin_M1,A2ABG,2022-06-21,Device
DLW_P_LVT_200_280_DDB_4_Ssat_M1,A2ABG,2022-06-21,Device
DLW_P_EG_150_230_DDB_4_Idlin_M1,A2ABG,2022-06-21,Device
DLW_P_LVT_30_90_DDB_4_Idsat@0.75V_M1,AZC8N,2022-06-20,Device
DLW_P_LVT_30_90_DDB_4_Ihigh@0.75V_M1,AZC8N,2022-06-20,Device
DLW_P_LVT_30_90_DDB_4_Iodlin@0.4Vod_M1,AZC8N,2022-06-20,Device
DLW_P_LVT_30_90_DDB_4_Iodlin@0.5Vod_M1,AZC8N,2022-06-20,Device
DLW_P_LVT_30_90_DDB_4_Iodlin@0.8Vod_M1,AZC8N,2022-06-20,Device
DLW_P_LVT_40_100_DDB_4_Iodlin@0.4Vod_M1,AZC8N,2022-06-20,Device
DLW_P_LVT_40_100_DDB_4_Iodlin@0.5Vod_M1,AZC8N,2022-06-20,Device
DLW_P_LVT_40_100_DDB_4_Iodlin@0.8Vod_M1,AZC8N,2022-06-20,Device
DLW_P_LVT_70_150_DDB_4_Iodlin@0.8Vod_M1,AZC8N,2022-06-20,Device
DLW_P_LVT_150_230_DDB_4_Iodlin@0.4Vod_M1,AZC8N,2022-06-20,Device
DLW_P_LVT_150_230_DDB_4_Iodlin@0.5Vod_M1,AZC8N,2022-06-20,Device
DLW_P_LVT_150_230_DDB_4_Iodlin@0.8Vod_M1,AZC8N,2022-06-20,Device
Cap_N_type_LVT_3_8_60_162000_Igoff@0.75V_M1,A2B6F,2022-05-11,Device
PL032S_bit_PD_L_Vtlin_M1,A2B6F,2022-05-11,SRAM
DLW_P_LVT_40_100_DDB_4_Idsat@0.75V_M1,A273N,2022-05-09,Device
DLW_P_LVT_40_100_DDB_4_Ilow@0.75V_M1,A273N,2022-05-09,Device
DLW_P_EGU_80_160_DDB_4_Idlin_M1,A273N,2022-05-09,Device
DLW_P_EGU_80_160_DDB_4_Ihigh@1.2V_M1,A273N,2022-05-09,Device
DLW_P_EGV_100_180_DDB_4_Idlin_M1,A2BTC,2022-05-09,Device
NSL9T4FMDBREF~Vta_2_M1,A2B6D,2022-05-09,Device
Cap_P_type_LVT_20_200_280_20400_Cov_M1,A2AZ9,2022-05-08,Device
DLW_P_LVT_40_100_DDB_4_Vta@0.375_M1,A2AZ6,2022-05-08,Device
DLW_N_EG_150_230_DDB_4_Idlin_M1,A2AZ9,2022-05-08,Device
DLW_N_EG_150_230_DDB_4_Ihigh@1.8V_M1,A2AZ6,2022-05-08,Device
DLW_P_EGV_100_180_DDB_4_Gm2_M1,A2AZ6,2022-05-08,Device
DLW_P_EGV_100_180_DDB_4_Idsat@1.5V_M1,A2AZ6,2022-05-08,Device
DLW_P_EGV_100_180_DDB_4_Ihigh@1.5V_M1,A2AZ6,2022-05-08,Device
DLW_P_EGV_100_180_DDB_4_Ilow@1.5V_M1,A2AZ6,2022-05-08,Device
DLW_P_EG_150_230_DDB_4_Idsat@1.8V_M1,A2AZ6,2022-05-08,Device
PUL9T4FMDBREF~Rodlin4_100n_M1,A2AZ9,2022-05-08,Device
PUL9T4FMDBREF~Rext3_M1,A2AZ9,2022-05-08,Device
PSL9T4FMDBREF~Rext3_M1,A2AZ9,2022-05-08,Device
PR9T4FMDBREF~Rext3_M1,A2AZ9,2022-05-08,Device
PL9T4FMDBREF~Rext3_M1,A2AZ9,2022-05-08,Device
DLW_N_EGU_80_160_DDB_4_Gm2_M1,A26G8,2022-04-16,Device
DLW_P_EGU_80_160_DDB_4_Idsat@1.2V_M1,A26G8,2022-04-16,Device
DLW_P_EG_150_230_DDB_4_Ilow@1.8V_M1,A26G8,2022-04-16,Device
PSL9T4FMDBREF~Rodlin4_100n_M1,A28R6,2022-04-16,Device
PR9T4FMDBREF~Rodlin4_100n_M1,A28R6,2022-04-16,Device
PL9T4FMDBREF~Rodlin4_100n_M1,A28R6,2022-04-16,Device
DLW_N_LVT_200_280_DDB_4_Iginv@0.75V_M1,A2AZ8,2022-04-13,Device
DLW_P_LVT_70_150_DDB_4_Idsat@0.75V_M1,A2AZ8,2022-04-13,Device
DLW_P_LVT_70_150_DDB_4_Ihigh@0.75V_M1,A2AZ8,2022-04-13,Device
DLW_P_LVT_100_180_DDB_4_Idsat@0.75V_M1,A2AZ8,2022-04-13,Device
DLW_P_LVT_100_180_DDB_4_Ihigh@0.75V_M1,A2AZ8,2022-04-13,Device
DLW_P_LVT_150_230_DDB_4_Idsat@0.75V_M1,A2AZ8,2022-04-13,Device
DLW_P_LVT_150_230_DDB_4_Ihigh@0.75V_M1,A2AZ8,2022-04-13,Device
DLW_P_LVT_200_280_DDB_4_Idsat@0.75V_M1,A2AZ8,2022-04-13,Device
DLW_P_LVT_200_280_DDB_4_Ihigh@0.75V_M1,A2AZ8,2022-04-13,Device
DLW_P_EGU_80_160_DDB_4_Ilow@1.2V_M1,A2AZ8,2022-04-13,Device
DLW_P_EG_200_280_DDB_4_Idsat@1.8V_M1,A2AZ8,2022-04-13,Device
DLW_P_EG_200_280_DDB_4_Ilow@1.8V_M1,A2AZ8,2022-04-13,Device
NSL9T4FMDBREF~Ssat_M1,A27DF,2022-04-12,Device
DLW_P_LVT_40_100_DDB_4_Vtlin_M1,A2698,2022-03-27,Device
DLW_P_EGU_80_160_DDB_4_Gds2_M1,A24R3,2022-03-27,Device
