parameter,lot_id,date,Owner
NL9T4FMDBREF~Vtlin_100n_M1,A2AF5,2022-04-14,Device
NL9T4FMDBREF~Vta_2_M1,A2AF5,2022-04-14,Device
M032_40FIN_A_PD_Vtsat_M1,A2AF5,2022-04-14,SRAM
M032_40FIN_B_PD_Vtsat_M1,A2AF5,2022-04-14,SRAM
PL032S_40FIN_A_PD_Vtsat_M1,A2AF5,2022-04-14,SRAM
DLW_N_LVT_30_90_DDB_4_Idsat@0.75V_M1,A29W8,2022-04-13,Device
DLW_N_LVT_30_90_DDB_4_Ihigh@0.75V_M1,A29W8,2022-04-13,Device
DLW_N_LVT_70_150_DDB_4_Idsat@0.75V_M1,A29W8,2022-04-13,Device
DLW_N_LVT_70_150_DDB_4_Ihigh@0.75V_M1,A29W8,2022-04-13,Device
DLW_N_LVT_70_150_DDB_4_Ssat_M1,A29W8,2022-04-13,Device
DLW_N_EGU_80_160_DDB_4_Ioffd@1.2V_M1,A29W8,2022-04-13,Device
DLW_N_EGU_80_160_DDB_4_Ilow@1.2V_M1,A29W8,2022-04-13,Device
DLW_N_EGU_80_160_DDB_4_Ioffs@1.2V_M1,A29W8,2022-04-13,Device
DLW_N_EGU_80_160_DDB_4_Vta@0.6V_M1,A29W8,2022-04-13,Device
DLW_N_EGU_80_160_DDB_4_Vtlin_M1,A29W8,2022-04-13,Device
DLW_N_EGU_80_160_DDB_4_Vtsat@1.2V_M1,A29W8,2022-04-13,Device
DLW_N_EG_200_280_DDB_4_Idsat@1.8V_M1,A29W8,2022-04-13,Device
P032_bit_PU_L_Idlin_M1,A29YW,2022-04-13,SRAM
PL032S_bit_PU_L_Idsat_M1,A29YW,2022-04-13,SRAM
PL032S_FET_PU_Idlin_M1,A29YW,2022-04-13,SRAM
Toxgl_P_type_LVT_3_8_60_162000_1V_M1,A29YW,2022-04-13,Device
PL032S_1b_PU_Idsat_avg_M1,A29YW,2022-04-13,SRAM
Cap_P_type_RVT_3_8_60_MDB_54000_Ij@0.75V_M1,A2APT,2022-04-10,Device
DLW_N_LVT_30_90_DDB_4_Ioffd@0.75V_M1,A2AFR,2022-04-08,Device
DLW_N_LVT_30_90_DDB_4_Ilow@0.75V_M1,A2AFR,2022-04-08,Device
DLW_N_LVT_30_90_DDB_4_Ioffs@0.75V_M1,A2AFR,2022-04-08,Device
DLW_N_LVT_30_90_DDB_4_Vta@0.375_M1,A2AFR,2022-04-08,Device
DLW_N_LVT_30_90_DDB_4_Vtlin_M1,A2AFR,2022-04-08,Device
DLW_N_LVT_30_90_DDB_4_Vtsat@0.75V_M1,A2AFR,2022-04-08,Device
DLW_N_LVT_40_100_DDB_4_Ioffd@0.75V_M1,A29TW,2022-04-08,Device
DLW_N_LVT_40_100_DDB_4_Idsat@0.75V_M1,A29TW,2022-04-08,Device
DLW_N_LVT_40_100_DDB_4_Ihigh@0.75V_M1,A29TW,2022-04-08,Device
DLW_N_LVT_40_100_DDB_4_Ilow@0.75V_M1,A29TW,2022-04-08,Device
DLW_N_LVT_40_100_DDB_4_Ioffs@0.75V_M1,A29TW,2022-04-08,Device
DLW_N_LVT_40_100_DDB_4_Ssat_M1,A29TW,2022-04-08,Device
DLW_N_LVT_40_100_DDB_4_Vta@0.375_M1,A2AFR,2022-04-08,Device
DLW_N_LVT_40_100_DDB_4_Vtlin_M1,A2AFR,2022-04-08,Device
DLW_N_LVT_40_100_DDB_4_Vtsat@0.75V_M1,A2AFR,2022-04-08,Device
DLW_N_LVT_70_150_DDB_4_Ioffd@0.75V_M1,A2AFR,2022-04-08,Device
DLW_N_LVT_70_150_DDB_4_Ilow@0.75V_M1,A2AFR,2022-04-08,Device
DLW_N_LVT_70_150_DDB_4_Ioffs@0.75V_M1,A2AFR,2022-04-08,Device
DLW_N_LVT_70_150_DDB_4_Vta@0.375_M1,A29TW,2022-04-08,Device
DLW_N_LVT_70_150_DDB_4_Vtlin_M1,A2AFR,2022-04-08,Device
DLW_N_LVT_70_150_DDB_4_Vtsat@0.75V_M1,A2AFR,2022-04-08,Device
DLW_N_LVT_100_180_DDB_4_Ioffd@0.75V_M1,A2AFR,2022-04-08,Device
DLW_N_LVT_100_180_DDB_4_Idsat@0.75V_M1,A29TW,2022-04-08,Device
DLW_N_LVT_100_180_DDB_4_Ihigh@0.75V_M1,A29TW,2022-04-08,Device
DLW_N_LVT_100_180_DDB_4_Ilow@0.75V_M1,A29TW,2022-04-08,Device
DLW_N_LVT_100_180_DDB_4_Ioffs@0.75V_M1,A2AFR,2022-04-08,Device
DLW_N_LVT_100_180_DDB_4_Vta@0.375_M1,A29TW,2022-04-08,Device
DLW_N_LVT_100_180_DDB_4_Vtlin_M1,A29TW,2022-04-08,Device
DLW_N_LVT_100_180_DDB_4_Vtsat@0.75V_M1,A2AFR,2022-04-08,Device
DLW_N_LVT_150_230_DDB_4_Ioffd@0.75V_M1,A2AFR,2022-04-08,Device
DLW_N_LVT_150_230_DDB_4_Idsat@0.75V_M1,A29TW,2022-04-08,Device
DLW_N_LVT_150_230_DDB_4_Ihigh@0.75V_M1,A29TW,2022-04-08,Device
DLW_N_LVT_150_230_DDB_4_Ilow@0.75V_M1,A29TW,2022-04-08,Device
DLW_N_LVT_150_230_DDB_4_Ioffs@0.75V_M1,A29TW,2022-04-08,Device
DLW_N_LVT_150_230_DDB_4_Vta@0.375_M1,A29TW,2022-04-08,Device
DLW_N_LVT_150_230_DDB_4_Vtlin_M1,A29TW,2022-04-08,Device
DLW_N_LVT_150_230_DDB_4_Vtsat@0.75V_M1,A29TW,2022-04-08,Device
DLW_N_LVT_200_280_DDB_4_Ioffd@0.75V_M1,A2AFR,2022-04-08,Device
DLW_N_LVT_200_280_DDB_4_Idsat@0.75V_M1,A29TW,2022-04-08,Device
DLW_N_LVT_200_280_DDB_4_Ihigh@0.75V_M1,A29TW,2022-04-08,Device
DLW_N_LVT_200_280_DDB_4_Ilow@0.75V_M1,A29TW,2022-04-08,Device
DLW_N_LVT_200_280_DDB_4_Ioffs@0.75V_M1,A2AFR,2022-04-08,Device
DLW_N_LVT_200_280_DDB_4_Ssat_M1,A29TW,2022-04-08,Device
DLW_N_LVT_200_280_DDB_4_Vta@0.375_M1,A29TW,2022-04-08,Device
DLW_N_LVT_200_280_DDB_4_Vtlin_M1,A29TW,2022-04-08,Device
DLW_N_LVT_200_280_DDB_4_Vtsat@0.75V_M1,A29TW,2022-04-08,Device
DLW_N_EGV_100_180_DDB_4_Ilow@1.5V_M1,A2AFR,2022-04-08,Device
DLW_N_EGV_100_180_DDB_4_Ioffs@1.5V_M1,A29TW,2022-04-08,Device
DLW_N_EGV_100_180_DDB_4_Vta@0.75V_M1,A29TW,2022-04-08,Device
DLW_N_EGV_100_180_DDB_4_Vtlin_M1,A29TW,2022-04-08,Device
DLW_N_EGV_100_180_DDB_4_Vtsat@1.5V_M1,A29TW,2022-04-08,Device
DLW_N_EG_150_230_DDB_4_Ilow@1.8V_M1,A2AFR,2022-04-08,Device
DLW_N_EG_150_230_DDB_4_Ioffs@1.8V_M1,A2AFR,2022-04-08,Device
DLW_N_EG_150_230_DDB_4_Vta@0.9V_M1,A2AFR,2022-04-08,Device
DLW_N_EG_150_230_DDB_4_Vtlin_M1,A2AFR,2022-04-08,Device
DLW_N_EG_150_230_DDB_4_Vtsat@1.8V_M1,A2AFR,2022-04-08,Device
DLW_N_EG_200_280_DDB_4_Ilow@1.8V_M1,A2AFR,2022-04-08,Device
DLW_N_EG_200_280_DDB_4_Ioffs@1.8V_M1,A2AFR,2022-04-08,Device
DLW_N_EG_200_280_DDB_4_Vta@0.9V_M1,A29TW,2022-04-08,Device
DLW_N_EG_200_280_DDB_4_Vtsat@1.8V_M1,A29TW,2022-04-08,Device
egncap_0.15_Cgd@Vgd=0V_1M_M1,A29TW,2022-04-08,Device
P032_bit_PD_L_Vtsat_M1,A29TY,2022-04-08,SRAM
P032_bit_PD_R_Vtsat_M1,A2AFT,2022-04-08,SRAM
P032_bit_PG_L_Vtsat_M1,A29TY,2022-04-08,SRAM
P032_bit_PG_R_Vtsat_M1,A2AFT,2022-04-08,SRAM
P032_bit_PD_L_Vtlin_M1,A29TY,2022-04-08,SRAM
P032_bit_PD_R_Vtlin_M1,A2AFT,2022-04-08,SRAM
P032_bit_PG_L_Vtlin_M1,A29TY,2022-04-08,SRAM
P032_bit_PG_R_Vtlin_M1,A2AFT,2022-04-08,SRAM
P032_FET_PD_Vtsat_M1,A2AFT,2022-04-08,SRAM
P032_FET_PG_Vtsat_M1,A2AFT,2022-04-08,SRAM
P032_FET_PD_Vtlin_M1,A2AFT,2022-04-08,SRAM
P032_FET_PG_Vtlin_M1,A2AFT,2022-04-08,SRAM
P032_IREAD_L_M1,A29TY,2022-04-08,SRAM
P032_IREAD_R_M1,A2AFT,2022-04-08,SRAM
P032_SNM_M1,A29TY,2022-04-08,SRAM
PL032S_bit_PD_L_Vtsat_M1,A2AFT,2022-04-08,SRAM
PL032S_bit_PD_R_Vtsat_M1,A29TY,2022-04-08,SRAM
PL032S_bit_PG_L_Vtsat_M1,A29TY,2022-04-08,SRAM
PL032S_bit_PG_R_Vtsat_M1,A29TY,2022-04-08,SRAM
PL032S_bit_PD_L_Vtlin_M1,A2AFT,2022-04-08,SRAM
PL032S_bit_PD_R_Vtlin_M1,A29TY,2022-04-08,SRAM
PL032S_bit_PG_L_Vtlin_M1,A2AFT,2022-04-08,SRAM
PL032S_bit_PG_R_Vtlin_M1,A2AFT,2022-04-08,SRAM
PL032S_FET_PD_Vtsat_M1,A29TY,2022-04-08,SRAM
PL032S_FET_PG_Vtsat_M1,A2AFT,2022-04-08,SRAM
PL032S_FET_PD_Vtlin_M1,A2AFT,2022-04-08,SRAM
PL032S_FET_PG_Vtlin_M1,A2AFT,2022-04-08,SRAM
PL032S_FET_PD_Idoff_M1,A29TY,2022-04-08,SRAM
PL032S_FET_PG_Idoff_M1,A29TY,2022-04-08,SRAM
TPLL053_FET_RPD_Vtsat_M1,A29TY,2022-04-08,SRAM
TPLL053_FET_RPG_Vtsat_M1,A2AFT,2022-04-08,SRAM
TPLL053_FET_RPD_Vtlin_M1,A2AFT,2022-04-08,SRAM
TPLL053_FET_RPD_Idoff_M1,A29TY,2022-04-08,SRAM
egncap_0.15_Cgd@Vgd=0.2V_1M_M1,A2AFR,2022-04-08,Device
ncap_0.15_Cgd@Vgd=0.3V_1M_M1,A29TW,2022-04-08,Device
ncap_0.15_Cgd@Vgd=0.5V_1M_M1,A29TW,2022-04-08,Device
PR9T4FMDBREF~Vtsat_100n_M1,A2AFT,2022-04-08,Device
PR9T4FMDBREF~Vtlin_100n_M1,A2AFT,2022-04-08,Device
PR9T4FMDBREF~Vta_2_M1,A2AFT,2022-04-08,Device
PL9T4FMDBREF~Rext3_M1,A29TY,2022-04-08,Device
NUL9T4FMDBREF~Rodlin4_100n_M1,A2AFT,2022-04-08,Device
NUL9T4FMDBREF~Rext3_M1,A2AFT,2022-04-08,Device
NSL9T4FMDBREF~Rodlin4_100n_M1,A29TY,2022-04-08,Device
NSL9T4FMDBREF~Rext3_M1,A29TY,2022-04-08,Device
NR9T4FMDBREF~Vtsat_100n_M1,A2AFT,2022-04-08,Device
NR9T4FMDBREF~Vtlin_100n_M1,A29TY,2022-04-08,Device
NR9T4FMDBREF~Vta_2_M1,A2AFT,2022-04-08,Device
NR9T4FMDBREF~Rodlin4_100n_M1,A29TY,2022-04-08,Device
NR9T4FMDBREF~Rext3_M1,A29TY,2022-04-08,Device
NL9T4FMDBREF~Rodlin4_100n_M1,A2AFT,2022-04-08,Device
NL9T4FMDBREF~Rext3_M1,A29TY,2022-04-08,Device
egncap_0.15_Cgd@Vgd=0.1V_1M_M1,A29TW,2022-04-08,Device
egncap_0.15_Cgd@Vgd=0.25V_1M_M1,A2AFR,2022-04-08,Device
egncap_0.15_Cgd@Vgd=0.3V_1M_M1,A2AFR,2022-04-08,Device
egncap_0.15_Cgd@Vgd=0.4V_1M_M1,A2AFR,2022-04-08,Device
ncap_0.15_Cgd@Vgd=0.25V_1M_M1,A29TW,2022-04-08,Device
ncap_0.15_Cgd@Vgd=0.2V_1M_M1,A29TW,2022-04-08,Device
ncap_0.15_Cgd@Vgd=0.4V_1M_M1,A29TW,2022-04-08,Device
P032_1b_PD_Vtsat_avg_M1,A29TY,2022-04-08,SRAM
P032_1b_PG_Vtsat_avg_M1,A29TY,2022-04-08,SRAM
PL032S_1b_PD_Vtsat_avg_M1,A29TY,2022-04-08,SRAM
PL032S_1b_PG_Vtsat_avg_M1,A2AFT,2022-04-08,SRAM
PL032S_4FET_PD_Isoff_M1,A29TY,2022-04-08,SRAM
PL032S_4FET_PG_Isoff_M1,A29TY,2022-04-08,SRAM
TPLL053_1b_RPD_Isoff_M1,A29TY,2022-04-08,SRAM
TPLL053_1b_RPD_Idoff_M1,A29TY,2022-04-08,SRAM
TPLL053_1b_RPD_Vtlin_M1,A2AFT,2022-04-08,SRAM
TPLL053_1b_RPD_Vtsat_M1,A2AFT,2022-04-08,SRAM
TPLL053_1b_RPG_Vtlin_M1,A2AFT,2022-04-08,SRAM
TPLL053_1b_RPG_Vtsat_M1,A2AFT,2022-04-08,SRAM
TPLL053_4FET_RPD_Isoff_M1,A29TY,2022-04-08,SRAM
M032_40FIN_A_PD_Idsat_M1,A2AFT,2022-04-08,SRAM
M032_40FIN_D_PD_Idsat_M1,A2AFT,2022-04-08,SRAM
M032_40FIN_D_PD_Vtsat_M1,A2AFT,2022-04-08,SRAM
M032_40FIN_E_PD_Vtsat_M1,A2AFT,2022-04-08,SRAM
PL032S_40FIN_B_PD_Vtsat_M1,A29TY,2022-04-08,SRAM
PL032S_40FIN_C_PD_Vtsat_M1,A2AFT,2022-04-08,SRAM
PL032S_40FIN_D_PD_Vtsat_M1,A29TY,2022-04-08,SRAM
PL032S_40FIN_E_PD_Vtsat_M1,A29TY,2022-04-08,SRAM
P032_WRM_M1,A290W,2022-03-21,SRAM
PL032S_WRM_M1,A290W,2022-03-21,SRAM
P032_4FET_PU_Isoff_M1,A290W,2022-03-21,SRAM
P032_FET_PU_Vtlin_M1,A290V,2022-03-18,SRAM
PUL9T4FMDBREF~Rodlin4_100n_M1,A290V,2022-03-18,Device
PUL9T4FMDBREF~Rext3_M1,A290V,2022-03-18,Device
PR9T4FMDBREF~Rext3_M1,A290V,2022-03-18,Device
PL9T4FMDBREF~Rodlin4_100n_M1,A290V,2022-03-18,Device
DLW_N_EGV_100_180_DDB_4_Ioffd@1.5V_M1,A29WA,2022-03-17,Device
P032_bit_PU_L_Vtsat_M1,A290X,2022-03-03,SRAM
P032_bit_PU_R_Vtsat_M1,A290X,2022-03-03,SRAM
P032_bit_PU_L_Vtlin_M1,A290X,2022-03-03,SRAM
P032_bit_PU_R_Vtlin_M1,A290X,2022-03-03,SRAM
P032_bit_PU_L_Idsat_M1,A290X,2022-03-03,SRAM
P032_bit_PU_R_Idsat_M1,A290X,2022-03-03,SRAM
P032_bit_PU_R_Idlin_M1,A290X,2022-03-03,SRAM
P032_FET_PU_Vtsat_M1,A290X,2022-03-03,SRAM
P032_FET_PU_Idoff_M1,A290X,2022-03-03,SRAM
PL032S_bit_PU_L_Vtsat_M1,A290X,2022-03-03,SRAM
PL032S_bit_PU_L_Vtlin_M1,A290X,2022-03-03,SRAM
PL032S_bit_PU_R_Vtlin_M1,A290X,2022-03-03,SRAM
PL032S_bit_PU_R_Idsat_M1,A290X,2022-03-03,SRAM
PL032S_bit_PU_L_Idlin_M1,A290X,2022-03-03,SRAM
PL032S_bit_PU_R_Idlin_M1,A290X,2022-03-03,SRAM
PL032S_FET_PU_Vtsat_M1,A290X,2022-03-03,SRAM
PL032S_FET_PU_Vtlin_M1,A290X,2022-03-03,SRAM
PL032S_FET_PU_Idoff_M1,A290X,2022-03-03,SRAM
P032_FET_PU_Idsat_M1,A290X,2022-03-03,SRAM
PL032S_FET_PU_Idsat_M1,A290X,2022-03-03,SRAM
P032_FET_PU_Idlin_M1,A290X,2022-03-03,SRAM
RVTP_TK_COV_M1,A290X,2022-03-03,SRAM
P032_1b_PU_Vtsat_avg_M1,A290X,2022-03-03,SRAM
P032_1b_PU_Idsat_avg_M1,A290X,2022-03-03,SRAM
P032_1b_Gamma_M1,A290X,2022-03-03,SRAM
P032_4FET_Gamma_M1,A290X,2022-03-03,SRAM
PL032S_1b_PU_Vtsat_avg_M1,A290X,2022-03-03,SRAM
PL032S_1b_Gamma_M1,A290X,2022-03-03,SRAM
PL032S_4FET_PU_Isoff_M1,A290X,2022-03-03,SRAM
PL032S_4FET_Gamma_M1,A290X,2022-03-03,SRAM
M032_40FIN_A_PU_Idsat_M1,A290X,2022-03-03,SRAM
M032_40FIN_A_PU_Vtsat_M1,A290X,2022-03-03,SRAM
M032_40FIN_B_PU_Idsat_M1,A290X,2022-03-03,SRAM
M032_40FIN_B_PU_Vtsat_M1,A290X,2022-03-03,SRAM
M032_40FIN_C_PU_Idsat_M1,A290X,2022-03-03,SRAM
M032_40FIN_C_PU_Vtsat_M1,A290X,2022-03-03,SRAM
M032_40FIN_D_PU_Idsat_M1,A290X,2022-03-03,SRAM
M032_40FIN_D_PU_Vtsat_M1,A290X,2022-03-03,SRAM
M032_40FIN_E_PU_Idsat_M1,A290X,2022-03-03,SRAM
M032_40FIN_E_PU_Vtsat_M1,A290X,2022-03-03,SRAM
M032_40FIN_F_PU_Idsat_M1,A290X,2022-03-03,SRAM
M032_40FIN_F_PU_Vtsat_M1,A290X,2022-03-03,SRAM
M032_40FIN_G_PU_Idsat_M1,A290X,2022-03-03,SRAM
M032_40FIN_G_PU_Vtsat_M1,A290X,2022-03-03,SRAM
M032_40FIN_H_PU_Idsat_M1,A290X,2022-03-03,SRAM
M032_40FIN_H_PU_Vtsat_M1,A290X,2022-03-03,SRAM
M032_40FIN_I_PU_Idsat_M1,A290X,2022-03-03,SRAM
M032_40FIN_I_PU_Vtsat_M1,A290X,2022-03-03,SRAM
M032_40FIN_J_PU_Idsat_M1,A290X,2022-03-03,SRAM
M032_40FIN_J_PU_Vtsat_M1,A290X,2022-03-03,SRAM
DLW_P_LVT_70_150_DDB_4_Idlin_M1,AZD2Z,2022-02-22,Device
DLW_P_LVT_70_150_DDB_4_Iodlin@0.4Vod_M1,AZD2Z,2022-02-22,Device
DLW_P_LVT_70_150_DDB_4_Iodlin@0.5Vod_M1,AZD2Z,2022-02-22,Device
DLW_P_LVT_70_150_DDB_4_Iodlin@0.8Vod_M1,AZD2Z,2022-02-22,Device
DLW_P_LVT_100_180_DDB_4_Idlin_M1,AZD2Z,2022-02-22,Device
DLW_P_LVT_100_180_DDB_4_Ihigh@0.75V_M1,AZD2Z,2022-02-22,Device
DLW_P_LVT_100_180_DDB_4_Iodlin@0.4Vod_M1,AZD2Z,2022-02-22,Device
DLW_P_LVT_100_180_DDB_4_Iodlin@0.5Vod_M1,AZD2Z,2022-02-22,Device
DLW_P_LVT_100_180_DDB_4_Iodlin@0.8Vod_M1,AZD2Z,2022-02-22,Device
DLW_P_LVT_150_230_DDB_4_Idlin_M1,AZD2Z,2022-02-22,Device
DLW_P_LVT_200_280_DDB_4_Iodlin@0.4Vod_M1,AZD2Z,2022-02-22,Device
DLW_P_LVT_200_280_DDB_4_Iodlin@0.5Vod_M1,AZD2Z,2022-02-22,Device
DLW_P_LVT_200_280_DDB_4_Iodlin@0.8Vod_M1,AZD2Z,2022-02-22,Device
PL032S_bit_PU_R_Vtsat_M1,A290Y,2022-02-14,SRAM
PL032S_SNM_M1,A290Y,2022-02-14,SRAM
