parameter,lot_id,date,Owner
SGN_PBTI_08_40F_U_Ref_ID_M5,A2BZZ,2022-05-23,REL
SGP_NBTI_08_40F_U_Ref_ID_M5,A2BZZ,2022-05-23,REL
SGP_NBTI_150_08_40F_U_Ref_ID_M5,A2BZZ,2022-05-23,REL
P032_4FET_PD_DIBL_M5,A2BZZ,2022-05-23,SRAM
P032_4FET_PG_DIBL_M5,A2BZZ,2022-05-23,SRAM
VR_RP_27_20_8_54_Vbd_i0_M5,A2B0Z,2022-05-14,REL
VR_RP_27_20_8_54_Vbd_i1_M5,A2B0Z,2022-05-14,REL
VR_RP_27_20_8_54_Vbd_lk1_M5,A2B0Z,2022-05-14,REL
9T_V3BARPWR_4pt~Res_M5,A2B0Z,2022-05-14,FEOLMOL_HOL
SGP_NBTI_150_08_40F_U_PreVt_M5,A2B0Z,2022-05-14,REL
SGP_NBTI_150_08_40F_U_VSENSE_M5,A2B0Z,2022-05-14,REL
SGP_NBTI_150_08_40F_U_GOF_M5,A2ARP,2022-05-07,REL
SGP_NBTI_150_08_40F_U_Intercept_M5,A2ARP,2022-05-07,REL
SGP_NBTI_150_08_40F_U_SHIFT1_M5,A2ARP,2022-05-07,REL
EGN_PBTI_PID_6X_150_PreVt_M5,A2APU,2022-05-05,REL
EGP_NBTI_PID_6X_150_PreVt_M5,A2APU,2022-05-05,REL
P032_bit_PD_L_Vtsat_M5,A2AUA,2022-05-02,SRAM
P032_bit_PG_L_Vtsat_M5,A2AUA,2022-05-02,SRAM
P032_bit_PD_L_Vtlin_M5,A2AUA,2022-05-02,SRAM
P032_FET_PD_Vtsat_M5,A2AUA,2022-05-02,SRAM
P032_FET_PG_Vtsat_M5,A2AUA,2022-05-02,SRAM
P032_FET_PD_Vtlin_M5,A2AUA,2022-05-02,SRAM
P032_FET_PG_Vtlin_M5,A2AUA,2022-05-02,SRAM
PL032S_bit_PD_L_Vtsat_M5,A2AUA,2022-05-02,SRAM
PL032S_bit_PD_R_Vtsat_M5,A2AUA,2022-05-02,SRAM
PL032S_bit_PD_L_Vtlin_M5,A2AUA,2022-05-02,SRAM
PL032S_bit_PD_R_Vtlin_M5,A2AUA,2022-05-02,SRAM
PL032S_FET_PG_Vtsat_M5,A2AUA,2022-05-02,SRAM
PL032S_FET_PG_Vtlin_M5,A2AUA,2022-05-02,SRAM
TPLL053_FET_RPD_Vtsat_M5,A2AUA,2022-05-02,SRAM
TPLL053_FET_RPD_Vtlin_M5,A2AUA,2022-05-02,SRAM
VR_EN_42_40_150_230_Lk18_M5,A2AUA,2022-05-02,REL
EGN_PBTI_150_20F_PreVt_M5,A2AUA,2022-05-02,REL
EGN_PBTI_150_20F_PreVt_M5,A2AUA,2022-05-02,REL
EGN_PBTI_150_20F_PreVt_M5,A2AUA,2022-05-02,REL
EGN_PBTI_150_20F_PreVt_M5,A2AUA,2022-05-02,REL
EGN_PBTI_150_20F_Ref_IG_M5,A2AUA,2022-05-02,REL
EGN_PBTI_150_20F_Ref_IG_M5,A2AUA,2022-05-02,REL
EGN_PBTI_150_20F_Ref_IG_M5,A2AUA,2022-05-02,REL
EGN_PBTI_150_20F_Ref_IG_M5,A2AUA,2022-05-02,REL
EGP_NBTI_150_20F_PreVt_M5,A2AUA,2022-05-02,REL
EGP_NBTI_150_20F_PreVt_M5,A2AUA,2022-05-02,REL
EGP_NBTI_150_20F_PreVt_M5,A2AUA,2022-05-02,REL
EGP_NBTI_150_20F_PreVt_M5,A2AUA,2022-05-02,REL
EN_HCI_stress_ileak_IG_M5,A2AUA,2022-05-02,REL
SP_HCI_before_095_M5,A2AUA,2022-05-02,REL
ROL9T4FMDBMOS~Freq_060_M5,A2AUA,2022-05-02,Device
ROL9T4FMDBMOS~Freq_060_M5,A2AUA,2022-05-02,Device
ROL9T4FMDBMOS~Freq_060_M5,A2AUA,2022-05-02,Device
ROL9T4FMDBMOS~Freq_060_M5,A2AUA,2022-05-02,Device
ROL9T4FMDBMOS~Freq_075_M5,A2AUA,2022-05-02,Device
NL9T4FMDBREF~Vtsat_100n_M5,A2AUA,2022-05-02,Device
NR9T4FMDBREF~Vtsat_100n_M5,A2AUA,2022-05-02,Device
PR9T4FMDBREF~Vtsat_100n_M5,A2AUA,2022-05-02,Device
P032_1b_PD_Vtsat_avg_M5,A2AUA,2022-05-02,SRAM
PL032S_1b_PD_Vtsat_avg_M5,A2AUA,2022-05-02,SRAM
M032_40FIN_B_PD_Vtsat_M5,A2AUA,2022-05-02,SRAM
M032_40FIN_C_PD_Vtsat_M5,A2AUA,2022-05-02,SRAM
PL032S_40FIN_D_PD_Vtsat_M5,A2AUA,2022-05-02,SRAM
vchnA_V3_DUT1_RES_M5,A2AD4,2022-04-29,BEOL
vchnB_V3_DUT1_RES_M5,A2AD4,2022-04-29,BEOL
vchnA_V3_DUT4_RES_M5,A2AD4,2022-04-29,BEOL
vchnA_V3_DUT4_RES_M5,A2AD4,2022-04-29,BEOL
vchnA_V3_DUT4_RES_M5,A2AD4,2022-04-29,BEOL
vchnA_V3_DUT4_RES_M5,A2AD4,2022-04-29,BEOL
vchnB_V3_DUT4_RES_M5,A2AD4,2022-04-29,BEOL
vchnB_V3_DUT4_RES_M5,A2AD4,2022-04-29,BEOL
vchnB_V3_DUT4_RES_M5,A2AD4,2022-04-29,BEOL
vchnB_V3_DUT4_RES_M5,A2AD4,2022-04-29,BEOL
vchnA_V3_DUT2_RES_M5,A2AD4,2022-04-29,BEOL
P032_bit_PD_R_Vtsat_M5,A2AD4,2022-04-29,SRAM
P032_SNM_M5,A2AD4,2022-04-29,SRAM
PL032S_bit_PG_L_Vtsat_M5,A2AD4,2022-04-29,SRAM
PL032S_bit_PU_L_Idsat_M5,A2AD4,2022-04-29,SRAM
PL032S_bit_PU_R_Idsat_M5,A2AD4,2022-04-29,SRAM
PL032S_FET_PD_Vtsat_M5,A2AD4,2022-04-29,SRAM
PL032S_FET_PD_Vtlin_M5,A2AD4,2022-04-29,SRAM
TPLL053_FET_RPG_Vtsat_M5,A2AD4,2022-04-29,SRAM
TPLL053_FET_RPG_Vtlin_M5,A2AD4,2022-04-29,SRAM
PL032S_FET_PU_Idsat_M5,A2AD4,2022-04-29,SRAM
PL032S_FET_PU_Idlin_M5,A2AD4,2022-04-29,SRAM
RVTP_TK_COV_M5,A2AD4,2022-04-29,SRAM
SN_HCI_after_lin_M5,A2AD4,2022-04-29,REL
SP_HCI_stress_ileak_IB_M5,A2AD4,2022-04-29,REL
PL032S_1b_PG_Vtsat_avg_M5,A2AD4,2022-04-29,SRAM
PL032S_1b_PU_Idsat_avg_M5,A2AD4,2022-04-29,SRAM
PL032S_1b_Gamma_M5,A2AD4,2022-04-29,SRAM
PL032S_40FIN_A_PD_Vtsat_M5,A2AD4,2022-04-29,SRAM
PL032S_40FIN_C_PD_Vtsat_M5,A2AD4,2022-04-29,SRAM
PL032S_40FIN_E_PD_Vtsat_M5,A2AD4,2022-04-29,SRAM
P032_bit_PG_R_Vtsat_M5,A29YW,2022-04-23,SRAM
P032_bit_PD_R_Vtlin_M5,A29YW,2022-04-23,SRAM
P032_bit_PG_L_Vtlin_M5,A29YW,2022-04-23,SRAM
P032_bit_PG_R_Vtlin_M5,A29YW,2022-04-23,SRAM
PL032S_bit_PG_R_Vtsat_M5,A29YW,2022-04-23,SRAM
PL032S_bit_PG_L_Vtlin_M5,A29YW,2022-04-23,SRAM
PL032S_bit_PG_R_Vtlin_M5,A29YW,2022-04-23,SRAM
EGN_PBTI_150_20F_Intercept_M5,A29YW,2022-04-23,REL
EGN_PBTI_150_20F_Intercept_M5,A29YW,2022-04-23,REL
EGN_PBTI_150_20F_Intercept_M5,A29YW,2022-04-23,REL
EGN_PBTI_150_20F_Intercept_M5,A29YW,2022-04-23,REL
EGN_PBTI_150_20F_Slope_M5,A29YW,2022-04-23,REL
EGN_PBTI_150_20F_Slope_M5,A29YW,2022-04-23,REL
EGN_PBTI_150_20F_Slope_M5,A29YW,2022-04-23,REL
EGN_PBTI_150_20F_Slope_M5,A29YW,2022-04-23,REL
EGN_PBTI_150_20F_VSENSE_M5,A29YW,2022-04-23,REL
EGN_PBTI_150_20F_VSENSE_M5,A29YW,2022-04-23,REL
EGN_PBTI_150_20F_VSENSE_M5,A29YW,2022-04-23,REL
EGN_PBTI_150_20F_VSENSE_M5,A29YW,2022-04-23,REL
SGN_PBTI_08_40F_U_Intercept_M5,A29YW,2022-04-23,REL
SGN_PBTI_08_40F_U_Intercept_M5,A29YW,2022-04-23,REL
SGN_PBTI_08_40F_U_Intercept_M5,A29YW,2022-04-23,REL
SGN_PBTI_08_40F_U_Intercept_M5,A29YW,2022-04-23,REL
SGN_PBTI_08_40F_U_SHIFT1_M5,A29YW,2022-04-23,REL
SGN_PBTI_08_40F_U_SHIFT1_M5,A29YW,2022-04-23,REL
SGN_PBTI_08_40F_U_SHIFT1_M5,A29YW,2022-04-23,REL
SGN_PBTI_08_40F_U_SHIFT1_M5,A29YW,2022-04-23,REL
SGN_PBTI_08_40F_U_SHIFT2_M5,A29YW,2022-04-23,REL
SGN_PBTI_08_40F_U_SHIFT2_M5,A29YW,2022-04-23,REL
SGN_PBTI_08_40F_U_SHIFT2_M5,A29YW,2022-04-23,REL
SGN_PBTI_08_40F_U_SHIFT2_M5,A29YW,2022-04-23,REL
SGN_PBTI_08_40F_U_Slope_M5,A29YW,2022-04-23,REL
SGN_PBTI_08_40F_U_Slope_M5,A29YW,2022-04-23,REL
SGN_PBTI_08_40F_U_Slope_M5,A29YW,2022-04-23,REL
SGN_PBTI_08_40F_U_Slope_M5,A29YW,2022-04-23,REL
SGP_NBTI_08_40F_U_GOF_M5,A29YW,2022-04-23,REL
SGP_NBTI_08_40F_U_GOF_M5,A29YW,2022-04-23,REL
SGP_NBTI_08_40F_U_GOF_M5,A29YW,2022-04-23,REL
SGP_NBTI_08_40F_U_GOF_M5,A29YW,2022-04-23,REL
SGP_NBTI_08_40F_U_SHIFT2_M5,A29YW,2022-04-23,REL
SGP_NBTI_08_40F_U_SHIFT2_M5,A29YW,2022-04-23,REL
SGP_NBTI_08_40F_U_SHIFT2_M5,A29YW,2022-04-23,REL
SGP_NBTI_08_40F_U_SHIFT2_M5,A29YW,2022-04-23,REL
ROR9T4FMDBFO1~Freq_075_M5,A29YW,2022-04-23,Device
ROR9T4FMDBFO1~Freq_075_M5,A29YW,2022-04-23,Device
ROR9T4FMDBFO1~Freq_075_M5,A29YW,2022-04-23,Device
ROR9T4FMDBFO1~Freq_075_M5,A29YW,2022-04-23,Device
ROR9T4FMDBMOS~Freq_075_M5,A29YW,2022-04-23,Device
P032_1b_PG_Vtsat_avg_M5,A29YW,2022-04-23,SRAM
P032_4FET_PU_Iboff_M5,A29YW,2022-04-23,SRAM
TPLL053_1b_RPD_Vtlin_M5,A29YW,2022-04-23,SRAM
TPLL053_1b_RPD_Vtsat_M5,A29YW,2022-04-23,SRAM
TPLL053_1b_RPG_Vtlin_M5,A29YW,2022-04-23,SRAM
M032_40FIN_A_PD_Vtsat_M5,A29YW,2022-04-23,SRAM
M032_40FIN_D_PD_Vtsat_M5,A29YW,2022-04-23,SRAM
M032_40FIN_E_PD_Vtsat_M5,A29YW,2022-04-23,SRAM
PL032S_40FIN_B_PD_Vtsat_M5,A29YW,2022-04-23,SRAM
SGP_NBTI_08_40F_U_SHIFT1_M5,A29TW,2022-04-19,REL
SGP_NBTI_08_40F_U_SHIFT1_M5,A29TW,2022-04-19,REL
SGP_NBTI_08_40F_U_SHIFT1_M5,A29TW,2022-04-19,REL
SGP_NBTI_08_40F_U_SHIFT1_M5,A29TW,2022-04-19,REL
SN_HCI_stress_ileak_IG_M5,A29TW,2022-04-19,REL
vchnB_V0_DUT1_RES_M5,A29UD,2022-04-18,BEOL
vchnB_V0_DUT1_RES_M5,A29UD,2022-04-18,BEOL
vchnB_V0_DUT1_RES_M5,A29UD,2022-04-18,BEOL
vchnB_V0_DUT1_RES_M5,A29UD,2022-04-18,BEOL
P032_IREAD_R_M5,A29UD,2022-04-18,SRAM
VR_EN_42_40_150_230_VST1_M5,A29UD,2022-04-18,REL
SN_HCI_before_lin_M5,A29UD,2022-04-18,REL
SN_HCI_before_lin_095_M5,A29UD,2022-04-18,REL
SN_HCI_after_lin_095_M5,A29UD,2022-04-18,REL
9T_V0RTGT_c_4pt~Res_M5,A2967,2022-04-07,FEOLMOL_HOL
METAL_KELVIN_M1_Horizental_M5,A293K,2022-04-04,BEOL
METAL_KELVIN_M1_Vertical_M5,A293K,2022-04-04,BEOL
9T_M1PWR_4pt~Res_M5,A293K,2022-04-04,FEOLMOL_HOL
M1PWR_w42s18_4pt~Res_M5,A293K,2022-04-04,FEOLMOL_HOL
M1PWR_w42s22_4pt~Res_M5,A293K,2022-04-04,FEOLMOL_HOL
M1PWR_w42s24_4pt~Res_M5,A293K,2022-04-04,FEOLMOL_HOL
M1PWR_w42s26_4pt~Res_M5,A293K,2022-04-04,FEOLMOL_HOL
CMBSRP_M1_DUT1_RES_M5,A29PP,2022-04-03,BEOL
CMBSRP_M1_DUT1_RES_M5,A29PP,2022-04-03,BEOL
CMBSRP_M1_DUT1_RES_M5,A29PP,2022-04-03,BEOL
CMBSRP_M1_DUT1_RES_M5,A29PP,2022-04-03,BEOL
CMBSRP_M1_DUT2_RES_M5,A29PP,2022-04-03,BEOL
CMBSRP_M1_DUT2_RES_M5,A29PP,2022-04-03,BEOL
CMBSRP_M1_DUT2_RES_M5,A29PP,2022-04-03,BEOL
CMBSRP_M1_DUT2_RES_M5,A29PP,2022-04-03,BEOL
P032_FET_PU_Vtsat_M5,A29PP,2022-04-03,SRAM
P032_FET_PU_Vtlin_M5,A29PP,2022-04-03,SRAM
P032_FET_PU_Idoff_M5,A29PP,2022-04-03,SRAM
P032_4FET_PU_Isoff_M5,A29PP,2022-04-03,SRAM
M032_40FIN_A_PU_Vtsat_M5,A29PP,2022-04-03,SRAM
M032_40FIN_B_PU_Vtsat_M5,A29PP,2022-04-03,SRAM
M032_40FIN_H_PU_Vtsat_M5,A29PP,2022-04-03,SRAM
M032_40FIN_I_PU_Vtsat_M5,A29PP,2022-04-03,SRAM
